mul_name,untrained_acc,net,dataset,concat,classify,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
ReFAM_sta1_j4_k4_const0,0.09929999709129333,resnet18,cifar,resnet18cifar,2,YES,NO,186.0,23108.0,186.0,0.00286,23108.0,0.04048,0.013313,0.04048,0.013313,240.216569,0.122276,0.857422,744.0,1.0
ReFAM_new1_sta1_j4_k1,0.10090000182390213,resnet34,mnist,resnet34mnist,2,NO,YES,19.5,459.75,21.0,0.000323,399.0,10000.0,20000.0,10000.0,20000.0,28.982753,10000.0,0.601563,48.0,480000000.0
ReFAM_sta3_j7_k2_const1,0.10279999673366547,resnet18,mnist,resnet18mnist,2,NO,YES,48.9375,57325.121094,196.074219,0.003015,21274.900742,10000.0,20000.0,10000.0,20000.0,244.376758,10000.0,0.892105,896.0,4480000000.0
ReFAM_new1_sta1_j6_k1,0.10090000182390213,resnet34,mnist,resnet34mnist,2,NO,YES,78.0,7356.0,84.0,0.001292,6384.0,10000.0,20000.0,10000.0,20000.0,115.931014,10000.0,0.601563,192.0,1920000000.0
ReFAM_sta2_j6_k4_const1,0.10090000182390213,resnet34,mnist,resnet34mnist,2,NO,YES,4.0,84058.0,396.798828,0.006102,79918.689999,10000.0,20000.0,10000.0,20000.0,487.204269,10000.0,0.9729,1440.0,9920000000.0
mul8_489,0.11349999904632568,resnet18,mnist,resnet18mnist,2,NO,NO,71.621094,13266.442368,95.662964,0.001471,9244.620782,0.026754,0.009098,0.026754,0.009098,135.631941,0.099067,0.965546,633.0,5.0
ReFAM_new2_sta2_j3_k6,0.1039000004529953,resnet34,mnist,resnet34mnist,2,NO,NO,127.75,84058.0,228.848633,0.003519,56576.30326,0.077161,0.068859,0.077161,0.068859,330.072719,0.27352,0.87648,1016.0,2.0
ReFAM_new_sta3_j6_k1,0.9319000244140625,resnet34,mnist,resnet34mnist,1,NO,NO,4.015625,877.374756,16.773438,0.000258,612.151794,0.00413,0.000414,0.00413,0.000414,29.89147,0.020763,0.350708,96.0,0.444444
ReFAM_new1_sta2_j3_k2,0.9205999970436096,vgg16,mnist,vgg16mnist,1,YES,YES,22.5,361.75,22.5,0.000346,361.75,10000.0,20000.0,10000.0,20000.0,29.46184,10000.0,0.796875,56.0,560000000.0
ReFAM_sta4_j3_k6_const0,0.10019999742507935,resnet18,cifar,resnet18cifar,2,YES,NO,382.03125,34247.124023,382.03125,0.005875,34247.124023,0.107244,0.047359,0.107244,0.047359,424.493816,0.242611,0.987167,1152.0,1.0
mul8_393,0.11349999904632568,resnet34,mnist,resnet34mnist,2,NO,NO,94.599976,8876.488052,103.272583,0.001588,7160.417032,0.030844,0.009765,0.030844,0.009765,133.512709,0.103522,0.959045,593.0,1.0
ReFAM_new_sta3_j3_k5,0.2160000056028366,vgg16,cifar,vgg16cifar,2,NO,NO,30.0,4687.75,48.335693,0.000743,3251.410747,0.010262,0.001164,0.010262,0.001164,74.751254,0.035621,0.572876,308.0,0.473373
mul8_120,0.11349999904632568,resnet34,mnist,resnet34mnist,2,NO,NO,87.75,39547.382813,166.611298,0.002562,19488.120822,0.04648,0.016657,0.04648,0.016657,217.364775,0.137177,0.984787,1105.0,3.0
ReFAM_sta4_j7_k2_const1,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,YES,100.71875,32857.733398,167.941406,0.002583,14797.684067,10000.0,20000.0,10000.0,20000.0,207.369236,10000.0,0.877823,640.0,4480000000.0
ReFAM_new_sta3_j3_k2,0.6894000172615051,resnet34,cifar100,resnet34cifar100,0,NO,NO,0.40625,34.084961,2.484375,3.8e-05,28.077881,0.000847,6.9e-05,0.000847,6.9e-05,5.85235,0.008364,0.207031,20.0,0.444444
mul8_099,0.10419999808073044,resnet18,cifar,resnet18cifar,2,NO,NO,140.937714,41913.149441,193.839508,0.002981,24202.833678,0.058976,0.02478,0.058976,0.02478,248.548966,0.1681,0.987671,1081.0,1.5
ReFAM_new_sta2_j2_k1,0.9922999739646912,resnet34,mnist,resnet34mnist,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_192,0.9157000184059143,resnet34,mnist,resnet34mnist,1,NO,NO,8.0,128.0,9.8125,0.000151,95.714844,0.00435,0.000851,0.00435,0.000851,13.856406,0.029492,0.742188,50.0,2.0
ReFAM_sta2_j1_k7_const1,0.1005999967455864,resnet34,mnist,resnet34mnist,2,NO,YES,26.25,19319.6875,114.68103,0.001764,6857.011295,10000.0,20000.0,10000.0,20000.0,141.452289,10000.0,0.998596,440.0,2550000000.0
mul8_150,0.010499999858438969,resnet34,cifar100,resnet34cifar100,2,NO,NO,84.242188,6984.621033,88.170044,0.001356,6307.410538,0.024168,0.006152,0.024168,0.006152,118.664937,0.082073,0.955994,529.0,1.0
mul8_055,0.9805999994277954,resnet34,mnist,resnet34mnist,0,YES,NO,4.609375,69.441162,4.609375,7.1e-05,69.441162,0.001638,0.000177,0.001638,0.000177,9.522998,0.013418,0.422852,40.0,1.0
ReFAM_sta1_j5_k5_const0,0.10100000351667404,vgg16,mnist,vgg16mnist,2,YES,NO,756.0,84058.0,756.0,0.011626,89872.0,0.10418,0.030703,0.10418,0.030703,938.37306,0.203855,0.927002,3024.0,1.0
mul8_178,0.10610000044107437,resnet34,cifar,resnet34cifar,2,NO,NO,55.835938,84058.0,576.529266,0.008866,89872.0,0.0811,0.020565,0.0811,0.020565,798.348124,0.164748,0.990387,2898.0,3.0
ReFAM_new_sta1_j4_k3,0.5128999948501587,resnet34,cifar,resnet34cifar,2,NO,NO,12.625,1133.609375,16.46875,0.000253,1021.780273,0.003173,0.000228,0.003173,0.000228,35.958309,0.015419,0.322266,176.0,0.40553
mul8_126,0.7774999737739563,vgg16,mnist,vgg16mnist,2,NO,NO,79.882813,8529.259705,92.142395,0.001417,6420.302478,0.02754,0.008538,0.02754,0.008538,122.108654,0.096417,0.959534,529.0,1.0
mul8_410,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,175.324219,24138.129257,186.89563,0.002874,19946.734468,0.045631,0.015441,0.045631,0.015441,234.257787,0.132375,0.978439,920.0,1.0
mul8_462,0.33489999175071716,vgg16,mnist,vgg16mnist,2,NO,NO,99.71875,10635.108398,107.097137,0.001647,9109.14065,0.027224,0.006338,0.027224,0.006338,143.453607,0.084139,0.949387,680.0,1.0
mul8_142,0.7087000012397766,vgg16,cifar,vgg16cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_141,0.699999988079071,resnet34,cifar100,resnet34cifar100,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_292,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,151.197266,20533.95425,163.249603,0.002511,16744.134415,0.040577,0.014012,0.040577,0.014012,208.313627,0.125132,0.97641,1033.0,1.0
ReFAM_sta2_j6_k1_const1,0.10580000281333923,resnet18,mnist,resnet18mnist,2,NO,YES,4.0,3592.0,47.34375,0.000728,1366.569336,10000.0,20000.0,10000.0,20000.0,60.06663,10000.0,0.777344,160.0,960000000.0
ReFAM_new1_sta4_j2_k1,0.10090000182390213,resnet34,mnist,resnet34mnist,2,NO,YES,1000.0,84058.0,1092.0,0.5,89872.0,10000.0,20000.0,10000.0,20000.0,3000.0,10000.0,0.999969,5000.0,655340000000.0
mul8_087,0.930899977684021,resnet34,cifar,resnet34cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new1_sta3_j3_k6,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,YES,221.15625,84058.0,263.57666,0.004053,64884.344221,10000.0,20000.0,10000.0,20000.0,366.547405,10000.0,0.956787,1016.0,10160000000.0
mul8_059,0.1080000028014183,resnet18,mnist,resnet18mnist,2,NO,NO,41.523438,84058.0,579.169922,0.008907,89872.0,0.082933,0.022293,0.082933,0.022293,804.18544,0.170794,0.990906,2887.0,3.0
ReFAM_sta3_j1_k6_const1,0.10090000182390213,resnet34,mnist,resnet34mnist,2,NO,YES,18.75,3264.1875,49.208984,0.000757,1194.225857,10000.0,20000.0,10000.0,20000.0,60.131107,10000.0,0.996338,178.0,1270000000.0
ReFAM_new_sta3_j4_k2,0.9703999757766724,resnet18,mnist,resnet18mnist,0,NO,NO,2.3125,184.652344,7.125,0.00011,139.234375,0.002115,0.000191,0.002115,0.000191,13.784049,0.013981,0.318848,48.0,0.444444
mul8_096,0.11050000041723251,resnet34,mnist,resnet34mnist,2,NO,NO,150.210938,84058.0,624.46875,0.009604,89872.0,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_456,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,NO,136.061279,19729.929106,151.444733,0.002329,15307.093778,0.037783,0.013471,0.037783,0.013471,195.557155,0.122061,0.977921,904.0,3.5625
ReFAM_new2_sta4_j6_k1,0.10100000351667404,vgg16,mnist,vgg16mnist,2,NO,NO,1000.0,84058.0,1092.0,0.227566,89872.0,1.106934,0.569503,1.106934,0.569503,3000.0,1.339704,0.992203,5000.0,2.0
mul8_331,0.11140000075101852,resnet34,cifar,resnet34cifar,2,NO,NO,29.101563,84058.0,595.281097,0.009155,89872.0,0.086811,0.024868,0.086811,0.024868,842.155438,0.180011,0.990936,3043.0,3.0
mul8_015,0.10999999940395355,vgg16,cifar,vgg16cifar,2,NO,NO,50.625,2207.140625,52.956543,0.000814,1965.635807,0.018117,0.004906,0.018117,0.004906,69.065413,0.07235,0.921936,304.0,1.0
ReFAM_sta2_j5_k3_const0,0.1006999984383583,resnet34,cifar,resnet34cifar,2,YES,NO,273.0,18715.0,273.0,0.004198,18715.0,0.068693,0.022482,0.068693,0.022482,305.358805,0.164925,0.976746,672.0,1.0
mul8_033,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,NO,135.109375,18543.68335,137.647888,0.002117,17851.285441,0.030808,0.007257,0.030808,0.007257,191.828639,0.090587,0.958557,817.0,1.0
ReFAM_sta3_j4_k6_const0,0.11349999904632568,resnet34,mnist,resnet34mnist,2,YES,NO,1000.0,84058.0,1089.3125,0.016752,89872.0,0.209857,0.08191,0.209857,0.08191,1200.091663,0.354895,0.989975,2944.0,1.0
ReFAM_sta1_j7_k1_const1,0.12460000067949295,vgg16,cifar,vgg16cifar,2,NO,YES,48.0,16640.0,112.0,0.001722,6400.0,10000.0,20000.0,10000.0,20000.0,137.637204,10000.0,0.789063,384.0,1920000000.0
ReFAM_new1_sta3_j1_k2,0.9857000112533569,vgg16,mnist,vgg16mnist,0,YES,YES,8.25,22.9375,8.25,0.000127,22.9375,10000.0,20000.0,10000.0,20000.0,9.539392,10000.0,0.9375,14.0,140000000.0
ReFAM_sta3_j2_k5_const1,0.5669999718666077,vgg16,mnist,vgg16mnist,2,NO,YES,18.0,3251.5,48.907227,0.000752,1183.58319,10000.0,20000.0,10000.0,20000.0,59.795485,10000.0,0.988525,178.0,1260000000.0
mul8_020,0.15800000727176666,vgg16,mnist,vgg16mnist,2,NO,NO,41.375,84058.0,577.686615,0.008884,89872.0,0.081878,0.021163,0.081878,0.021163,802.425415,0.166935,0.989746,2896.0,3.03125
mul8_422,0.20020000636577606,resnet18,cifar,resnet18cifar,2,NO,NO,12.965454,857.14761,19.445313,0.000299,647.130432,0.006956,0.001706,0.006956,0.001706,32.019535,0.041881,0.894958,195.0,5.0
mul8_244,0.5814999938011169,vgg16,cifar,vgg16cifar,2,NO,NO,37.423828,84058.0,386.647461,0.005946,89872.0,0.047977,0.014585,0.047977,0.014585,726.802522,0.129951,0.784927,2292.0,1.333333
ReFAM_new1_sta3_j5_k4,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,YES,209.65625,84058.0,252.994141,0.003891,64045.964809,10000.0,20000.0,10000.0,20000.0,357.843541,10000.0,0.831375,992.0,9920000000.0
ReFAM_sta1_j7_k1_const1,0.10000000149011612,resnet34,cifar,resnet34cifar,2,NO,YES,48.0,16640.0,112.0,0.001722,6400.0,10000.0,20000.0,10000.0,20000.0,137.637204,10000.0,0.789063,384.0,1920000000.0
mul8_246,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,251.521484,52210.771999,266.253784,0.004095,44582.751512,0.057041,0.021294,0.057041,0.021294,339.814404,0.156677,0.982849,1540.0,4.5
mul8_409,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,150.210938,84058.0,624.46875,0.009604,89872.0,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_425,0.11349999904632568,resnet34,mnist,resnet34mnist,2,NO,NO,116.855469,27717.893173,153.220764,0.002356,17896.49118,0.041838,0.014953,0.041838,0.014953,203.40377,0.129242,0.97879,953.0,1.0625
ReFAM_new_sta2_j3_k3,0.8995000123977661,resnet34,cifar,resnet34cifar,1,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
mul8_236,0.11349999904632568,resnet18,mnist,resnet18mnist,2,NO,NO,313.89502,84058.0,326.443329,0.00502,89872.0,0.070019,0.024751,0.070019,0.024751,457.300111,0.172202,0.98494,2021.0,2.0
ReFAM_new1_sta3_j6_k1,0.10130000114440918,resnet18,mnist,resnet18mnist,2,NO,YES,56.25,4355.9375,58.109375,0.000894,4143.300537,10000.0,20000.0,10000.0,20000.0,86.717934,10000.0,0.531982,192.0,1920000000.0
ReFAM_new2_sta2_j1_k7,0.0917000025510788,resnet34,mnist,resnet34mnist,2,NO,NO,66.75,23581.4375,117.863281,0.001813,14145.246933,0.048937,0.043231,0.048937,0.043231,167.442527,0.213602,0.899902,510.0,2.0
mul8_462,0.10740000009536743,resnet18,cifar,resnet18cifar,2,NO,NO,99.71875,10635.108398,107.097137,0.001647,9109.14065,0.027224,0.006338,0.027224,0.006338,143.453607,0.084139,0.949387,680.0,1.0
ReFAM_sta3_j5_k1_const1,0.9596999883651733,vgg16,mnist,vgg16mnist,1,NO,YES,8.625,641.609375,21.234375,0.000327,265.101318,10000.0,20000.0,10000.0,20000.0,26.758176,10000.0,0.760742,80.0,480000000.0
ReFAM_new1_sta4_j3_k5,0.10320000350475311,resnet18,mnist,resnet18mnist,2,NO,YES,1000.0,84058.0,1092.0,0.5,89872.0,10000.0,20000.0,10000.0,20000.0,3000.0,10000.0,0.999969,5000.0,655340000000.0
ReFAM_new_sta3_j2_k1,0.9890999794006348,vgg16,mnist,vgg16mnist,0,YES,NO,0.125,0.484375,0.125,2e-06,0.484375,5.4e-05,4e-06,5.4e-05,4e-06,0.707107,0.002043,0.03125,4.0,0.444444
ReFAM_sta2_j2_k8_const1,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,YES,5.0,84058.0,399.955627,0.006151,80760.996078,10000.0,20000.0,10000.0,20000.0,490.63785,10000.0,0.998825,1464.0,10220000000.0
ReFAM_new2_sta3_j4_k4,0.10189999639987946,resnet34,mnist,resnet34mnist,2,NO,NO,125.25,24848.4375,138.230469,0.002126,21428.337509,0.075569,0.079208,0.075569,0.079208,201.335541,0.291408,0.788971,496.0,2.0
ReFAM_new1_sta4_j1_k4,0.10320000350475311,resnet18,mnist,resnet18mnist,2,NO,YES,1000.0,84058.0,1092.0,0.5,89872.0,10000.0,20000.0,10000.0,20000.0,3000.0,10000.0,0.999969,5000.0,655340000000.0
mul8_291,0.11349999904632568,resnet18,mnist,resnet18mnist,2,NO,NO,99.802734,30367.334133,152.035553,0.002338,17213.110552,0.042597,0.015765,0.042597,0.015765,200.818126,0.132586,0.975555,1136.0,1.0625
mul8_387,0.1088000014424324,resnet18,mnist,resnet18mnist,2,NO,NO,44.789063,84058.0,579.406677,0.008911,89872.0,0.082519,0.021444,0.082519,0.021444,802.739818,0.168089,0.990692,2886.0,3.0
mul8_007,0.11270000040531158,resnet34,cifar,resnet34cifar,2,NO,NO,27.09375,14277.428711,70.449219,0.001083,10048.407578,0.012099,0.002342,0.012099,0.002342,122.521427,0.049883,0.625443,648.0,1.0
mul8_439,0.009999999776482582,resnet34,cifar100,resnet34cifar100,2,NO,NO,175.75,45001.4375,206.171753,0.003171,33382.708294,0.049669,0.018266,0.049669,0.018266,275.480489,0.14399,0.978088,1207.0,1.0
ReFAM_new2_sta2_j3_k1,0.9876999855041504,vgg16,mnist,vgg16mnist,0,YES,NO,8.75,75.4375,8.75,0.000135,75.4375,0.005078,0.002074,0.005078,0.002074,12.328828,0.045826,0.609375,24.0,2.0
ReFAM_sta2_j1_k1_const1,0.9049999713897705,resnet18,cifar,resnet18cifar,0,YES,YES,2.0,1.25,2.0,3.1e-05,1.25,10000.0,20000.0,10000.0,20000.0,2.291288,10000.0,0.875,3.0,30000000.0
mul8_198,0.11810000240802765,vgg16,mnist,vgg16mnist,2,NO,NO,55.570313,84058.0,575.77652,0.008855,89872.0,0.080689,0.020672,0.080689,0.020672,797.429714,0.164871,0.990646,2882.0,3.125
ReFAM_new2_sta4_j3_k3,0.10279999673366547,resnet18,mnist,resnet18mnist,2,NO,NO,1000.0,84058.0,1092.0,0.227566,89872.0,1.106934,0.569503,1.106934,0.569503,3000.0,1.339704,0.992203,5000.0,2.0
ReFAM_new_sta1_j7_k2,0.11349999904632568,resnet18,mnist,resnet18mnist,2,NO,NO,45.0,17751.0,65.0,0.001,15551.0,0.00577,0.000487,0.00577,0.000487,140.627167,0.022802,0.298828,640.0,0.380952
ReFAM_new1_sta1_j6_k1,0.0957999974489212,resnet18,mnist,resnet18mnist,2,NO,YES,78.0,7356.0,84.0,0.001292,6384.0,10000.0,20000.0,10000.0,20000.0,115.931014,10000.0,0.601563,192.0,1920000000.0
ReFAM_sta3_j1_k4_const1,0.14270000159740448,resnet34,cifar,resnet34cifar,2,NO,YES,11.0,168.25,14.195313,0.000218,87.743103,10000.0,20000.0,10000.0,20000.0,17.007351,10000.0,0.984375,34.0,310000000.0
mul8_160,0.10029999911785126,resnet18,cifar,resnet18cifar,2,NO,NO,44.125,5311.484375,58.756714,0.000904,3806.148576,0.017934,0.005955,0.017934,0.005955,85.196831,0.079225,0.935059,452.0,7.0
mul8_212,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,126.46875,28151.452148,159.633179,0.002455,18663.04513,0.043629,0.016329,0.043629,0.016329,210.109012,0.135028,0.978027,1021.0,1.0625
ReFAM_sta3_j4_k3_const0,0.11349999904632568,resnet18,mnist,resnet18mnist,2,YES,NO,105.25,3161.4375,105.25,0.001619,3161.4375,0.036976,0.012929,0.036976,0.012929,119.327281,0.119565,0.960938,296.0,1.0
ReFAM_sta4_j1_k3_const1,0.2831999957561493,resnet34,cifar,resnet34cifar,2,NO,YES,8.25,24.1875,8.3125,0.000128,23.152344,10000.0,20000.0,10000.0,20000.0,9.604686,10000.0,0.96875,15.0,150000000.0
mul8_250,0.10320000350475311,resnet34,cifar,resnet34cifar,2,NO,NO,48.96875,84058.0,580.80542,0.008932,89872.0,0.083281,0.02222,0.083281,0.02222,803.342828,0.170752,0.989822,2884.0,3.03125
mul8_218,0.11349999904632568,resnet34,mnist,resnet34mnist,2,NO,NO,22.625,2469.109375,26.618164,0.000409,2272.473342,0.010116,0.002637,0.010116,0.002637,54.598535,0.052338,0.636475,296.0,1.0
ReFAM_sta1_j1_k9_const0,0.10000000149011612,vgg16,cifar,vgg16cifar,2,YES,NO,766.25,84058.0,766.25,0.011784,89872.0,0.108941,0.033762,0.108941,0.033762,949.134474,0.213613,0.937988,3065.0,1.0
ReFAM_sta1_j5_k2_const1,0.10000000149011612,resnet34,cifar,resnet34cifar,2,NO,YES,28.0,5136.0,64.0,0.000984,1824.0,10000.0,20000.0,10000.0,20000.0,76.941536,10000.0,0.894531,224.0,1120000000.0
mul8_494,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,NO,128.984375,10545.734131,130.027832,0.002,10275.466022,0.034633,0.009959,0.034633,0.009959,164.871778,0.105635,0.971802,673.0,1.0
mul8_189,0.10010000318288803,vgg16,cifar,vgg16cifar,2,NO,NO,70.710938,16137.518005,103.242188,0.001588,10478.605408,9765.653934,20000.0,9765.653934,20000.0,145.387602,10000.0,0.969757,670.0,10000000.0
mul8_154,0.7440999746322632,resnet18,cifar,resnet18cifar,2,NO,NO,5.257813,76.324158,5.367676,8.3e-05,75.156807,0.002062,0.000239,0.002062,0.000239,10.196507,0.015588,0.549194,46.0,1.0
mul8_241,0.10369999706745148,resnet34,cifar,resnet34cifar,2,NO,NO,343.679688,84058.0,478.331573,0.007356,89872.0,0.085422,0.029636,0.085422,0.029636,641.559699,0.192178,0.990875,3142.0,3.0
ReFAM_sta4_j5_k2_const1,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,YES,39.0,1789.0,46.828125,0.00072,1117.126709,10000.0,20000.0,10000.0,20000.0,57.532599,10000.0,0.878906,112.0,1120000000.0
ReFAM_sta4_j7_k3_const1,0.10279999673366547,resnet18,mnist,resnet18mnist,2,NO,YES,168.25,84058.0,340.914063,0.005243,59357.60199,10000.0,20000.0,10000.0,20000.0,419.022672,10000.0,0.939896,1536.0,9600000000.0
ReFAM_new1_sta3_j6_k3,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,YES,197.40625,82402.772461,241.419922,0.003713,63088.421322,10000.0,20000.0,10000.0,20000.0,348.384845,10000.0,0.731277,960.0,9600000000.0
ReFAM_new2_sta2_j1_k6,0.10000000149011612,resnet18,cifar,resnet18cifar,2,NO,NO,51.0,5388.0,63.609375,0.000978,3942.847412,0.030077,0.023416,0.030077,0.023416,89.381206,0.155951,0.876953,254.0,2.0
ReFAM_new_sta2_j5_k3,0.1273999959230423,resnet18,cifar,resnet18cifar,2,NO,NO,40.25,6771.9375,62.371094,0.000959,4501.846664,0.00933,0.000444,0.00933,0.000444,91.60786,0.02304,0.622223,304.0,0.311111
ReFAM_sta3_j7_k3_const1,0.10000000149011612,resnet34,cifar,resnet34cifar,2,NO,YES,84.9375,84058.0,404.091797,0.006214,87773.819698,10000.0,20000.0,10000.0,20000.0,501.06287,10000.0,0.947098,1920.0,9600000000.0
mul8_046,0.1046999990940094,resnet18,cifar,resnet18cifar,2,NO,NO,131.21875,29748.936523,168.232025,0.002587,18665.28259,0.04547,0.017028,0.04547,0.017028,216.719397,0.138186,0.976486,957.0,1.0625
ReFAM_sta3_j1_k6_const0,0.11349999904632568,resnet34,mnist,resnet34mnist,2,YES,NO,108.25,3264.1875,108.25,0.001665,3264.1875,0.03879,0.014581,0.03879,0.014581,122.402002,0.12683,0.964844,305.0,1.0
ReFAM_sta2_j3_k2_const1,0.16930000483989716,resnet18,mnist,resnet18mnist,2,NO,YES,7.75,180.9375,12.75,0.000196,78.4375,10000.0,20000.0,10000.0,20000.0,15.524175,10000.0,0.890625,28.0,280000000.0
ReFAM_sta3_j5_k1_const0,0.9060999751091003,vgg16,mnist,vgg16mnist,2,YES,NO,39.375,641.609375,39.375,0.000606,641.609375,0.015364,0.003913,0.015364,0.003913,46.8188,0.064414,0.87793,128.0,1.0
mul8_044,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,4.898438,84058.0,604.833008,0.009302,89872.0,0.088965,0.025679,0.088965,0.025679,843.366339,0.183285,0.990997,3043.0,3.0
mul8_407,0.9307000041007996,resnet34,cifar,resnet34cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta2_j1_k5,0.7075999975204468,vgg16,cifar,vgg16cifar,0,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
mul8_057,0.009999999776482582,resnet34,cifar100,resnet34cifar100,2,NO,NO,210.320313,84058.0,412.127411,0.006338,89872.0,0.081401,0.032216,0.081401,0.032216,554.403815,0.197083,0.989761,2843.0,7.0
ReFAM_new_sta2_j1_k1,0.9240999817848206,resnet18,cifar,resnet18cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new1_sta1_j3_k2,0.10090000182390213,resnet34,mnist,resnet34mnist,2,NO,YES,22.75,552.4375,24.5,0.000377,469.75,10000.0,20000.0,10000.0,20000.0,32.710854,10000.0,0.707031,56.0,560000000.0
mul8_179,0.11349999904632568,resnet18,mnist,resnet18mnist,2,NO,NO,59.053711,7271.457076,75.370239,0.001159,5078.124886,0.02454,0.007607,0.02454,0.007607,103.724625,0.090605,0.959961,536.0,1.0
ReFAM_new_sta2_j1_k1,0.7085999846458435,vgg16,cifar,vgg16cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta2_j7_k1,0.1200999990105629,resnet18,cifar,resnet18cifar,2,NO,NO,31.5,6403.75,56.03125,0.000862,4256.499023,0.007884,0.000363,0.007884,0.000363,86.0,0.020628,0.502686,256.0,0.285714
mul8_407,0.7085000276565552,vgg16,cifar,vgg16cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_352,0.009999999776482582,resnet34,cifar100,resnet34cifar100,2,NO,NO,319.725586,78400.38124,331.859467,0.005104,70494.126002,0.065254,0.022739,0.065254,0.022739,424.999802,0.164308,0.982513,1766.0,1.666667
mul8_408,0.10000000149011612,vgg16,cifar,vgg16cifar,2,NO,NO,56.398438,84058.0,575.824554,0.008855,89872.0,0.08124,0.021102,0.08124,0.021102,797.194529,0.16644,0.990601,2882.0,3.0
mul8_172,0.11349999904632568,resnet18,mnist,resnet18mnist,2,NO,NO,280.261292,84058.0,317.449463,0.004882,81616.923654,0.070471,0.026456,0.070471,0.026456,427.072693,0.177264,0.987183,1613.0,1.0
ReFAM_new2_sta3_j4_k5,0.0957999974489212,resnet18,mnist,resnet18mnist,2,NO,NO,207.96875,84058.0,254.413574,0.003913,78657.733253,0.123726,0.137232,0.123726,0.137232,378.660798,0.390564,0.829971,1008.0,2.0
mul8_285,0.9815999865531921,vgg16,mnist,vgg16mnist,0,NO,NO,62.25,12343.96875,86.667297,0.001333,8707.810818,0.023971,0.007903,0.023971,0.007903,127.35396,0.092076,0.955353,603.0,2.416667
ReFAM_new_sta2_j1_k4,0.6466000080108643,resnet34,cifar100,resnet34cifar100,1,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new_sta2_j5_k1,0.7264000177383423,resnet34,mnist,resnet34mnist,2,NO,NO,3.5,183.75,7.4375,0.000114,140.683594,0.001636,5.2e-05,0.001636,5.2e-05,14.0,0.007413,0.314453,32.0,0.222222
mul8_210,0.09960000216960907,resnet18,cifar,resnet18cifar,2,NO,NO,107.875,13774.234375,115.957886,0.001783,11965.018734,9765.65643,20000.0,9765.65643,20000.0,159.409065,10000.0,0.95871,606.0,10000000.0
ReFAM_sta1_j2_k3_const1,0.6180999875068665,vgg16,cifar,vgg16cifar,2,NO,YES,8.0,340.5,16.90625,0.00026,118.678711,10000.0,20000.0,10000.0,20000.0,20.112185,10000.0,0.953125,58.0,300000000.0
