mul_name,untrained_acc,net,dataset,concat,classify,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
ReFAM_new2_sta4_j2_k2,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
mul8_044,0.092299997806549,resnet18,cifar,resnet18cifar,2,NO,NO,4.898438,711242.78656,604.833008,0.009302,345443.81391,0.088965,0.025679,0.088965,0.025679,843.366339,0.183285,0.990997,3043.0,3.0
ReFAM_new_sta2_j4_k1,0.986299991607666,resnet18,mnist,resnet18mnist,0,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new2_sta3_j4_k2,0.1052000001072883,resnet18,cifar,resnet18cifar,2,NO,NO,37.375,1513.109375,37.84375,0.000582,1477.850586,0.021768,0.015355,0.021768,0.015355,53.944416,0.125814,0.660645,112.0,2.0
ReFAM_sta3_j2_k2_const1,0.4580999910831451,resnet34,cifar,resnet34cifar,2,NO,YES,6.25,32.4375,7.0625,0.000109,21.621094,1091613.773679,151634307103470.2,1091613.773679,151634307103470.2,8.455767,12362278.420031,0.90625,14.0,140000000.0
ReFAM_new2_sta4_j4_k2,0.1024999991059303,resnet34,mnist,resnet34mnist,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
ReFAM_sta2_j1_k9_const0,0.101000003516674,vgg16,mnist,vgg16mnist,2,YES,NO,1017.25,240727.6875,1017.25,0.015644,240727.6875,0.195333,0.069779,0.195333,0.069779,1129.39154,0.328533,0.990234,2486.0,1.0
ReFAM_sta1_j6_k1_const0,0.1132000014185905,vgg16,cifar,vgg16cifar,2,YES,NO,72.0,4160.0,72.0,0.001107,4160.0,0.017587,0.003938,0.017587,0.003938,96.664368,0.065174,0.734375,288.0,1.0
ReFAM_new1_sta4_j3_k4,0.1009000018239021,resnet34,mnist,resnet34mnist,2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
mul8_077,0.0974999964237213,resnet18,cifar,resnet18cifar,2,NO,NO,274.483398,67673.608611,291.288605,0.00448,58165.69338,0.06186,0.02317,0.06186,0.02317,378.172903,0.164308,0.981049,1960.0,1.023437
mul8_184,0.1011999994516372,resnet34,cifar,resnet34cifar,2,NO,NO,313.703125,95568.794678,343.234741,0.005279,76168.357738,0.072756,0.025723,0.072756,0.025723,440.429842,0.176114,0.986008,1927.0,2.0
mul8_477,0.100500002503395,resnet34,cifar,resnet34cifar,2,NO,NO,28.867188,485192.513611,372.628601,0.005731,347173.753786,0.050877,0.014424,0.050877,0.014424,697.155526,0.130434,0.881271,2444.0,1.0
mul8_420,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,NO,277.378906,88098.159164,308.839386,0.00475,69655.45046,0.067757,0.026311,0.067757,0.026311,406.247728,0.17579,0.98468,1904.0,1.0
ReFAM_new1_sta4_j6_k3,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_sta1_j7_k3_const0,0.1000000014901161,vgg16,cifar,vgg16cifar,2,YES,NO,720.0,293120.0,720.0,0.011073,293120.0,0.093191,0.025017,0.093191,0.025017,900.844049,0.183581,0.897461,2880.0,1.0
ReFAM_new1_sta1_j3_k4,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,YES,100.75,9855.4375,108.28125,0.001665,8281.170898,19337158.301663,4.758222665259089e+16,19337158.301663,4.758222665259089e+16,141.442568,218988932.011985,0.826172,248.0,2480000000.0
ReFAM_new1_sta1_j3_k6,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,412.75,149451.4375,442.402344,0.006804,124094.166245,79219971.167997,7.985990985117961e+17,79219971.167997,7.985990985117961e+17,565.520999,897148205.339421,0.896973,1016.0,10160000000.0
ReFAM_sta3_j1_k7_const1,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,9.0,14635.25,98.665771,0.001517,4981.315537,19882965.174322,5.030622867001619e+16,19882965.174322,5.030622867001619e+16,121.310552,225170071.222001,0.998352,434.0,2550000000.0
ReFAM_new1_sta1_j7_k2,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,YES,364.0,132208.0,391.5,0.006021,111431.75,69863281.67162,6.210941218745983e+17,69863281.67162,6.210941218745983e+17,514.493926,791185818.882012,0.722656,896.0,8960000000.0
ReFAM_new_sta1_j1_k3,0.7081000208854675,vgg16,cifar,vgg16cifar,0,NO,NO,1.1875,14.339844,1.71875,2.6e-05,12.795898,0.000569,2.5e-05,0.000569,2.5e-05,3.968627,0.005025,0.242188,18.0,0.367347
mul8_183,0.1318999975919723,resnet34,cifar,resnet34cifar,2,NO,NO,70.96875,13345.077148,93.551331,0.001439,9629.789174,0.02553,0.008445,0.02553,0.008445,135.578909,0.095379,0.971619,691.0,2.1875
ReFAM_sta4_j1_k7_const0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,YES,NO,175.75,7934.1875,175.75,0.002703,7934.1875,0.061533,0.027158,0.061533,0.027158,197.033627,0.175908,0.980469,513.0,1.0
mul8_338,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,100.875,18596.515625,111.276489,0.001711,16389.824188,0.030447,0.010397,0.030447,0.010397,169.623941,0.106414,0.960022,1034.0,3.0
ReFAM_sta3_j3_k7_const1,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,71.3125,254027.527344,411.395752,0.006327,89866.535275,79531860.77087,8.048996587084255e+17,79531860.77087,8.048996587084255e+17,509.031433,900680284.888004,0.996918,1928.0,10200000000.0
mul8_408,0.1040999963879585,resnet34,cifar,resnet34cifar,2,NO,NO,56.398438,632338.333435,575.824554,0.008855,303945.199687,0.08124,0.021102,0.08124,0.021102,797.194529,0.16644,0.990601,2882.0,3.0
ReFAM_new2_sta1_j2_k5,0.9872999787330629,vgg16,mnist,vgg16mnist,0,NO,NO,24.0,5626.0,46.039063,0.000708,4082.404724,0.014206,0.009329,0.014206,0.009329,78.752778,0.097624,0.561523,252.0,2.0
ReFAM_sta4_j2_k2_const0,0.5874999761581421,resnet18,cifar,resnet18cifar,2,YES,NO,6.5,23.25,6.5,0.0001,23.25,0.003692,0.000861,0.003692,0.000861,8.093207,0.029578,0.796875,16.0,1.0
ReFAM_sta2_j2_k2_const0,0.4343000054359436,resnet34,cifar,resnet34cifar,2,YES,NO,8.0,37.5,8.0,0.000123,37.5,0.004123,0.000895,0.004123,0.000895,10.074721,0.030194,0.796875,22.0,1.0
mul8_153,0.9915000200271606,resnet18,mnist,resnet18mnist,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_250,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,48.96875,642961.760742,580.80542,0.008932,308024.763408,0.083281,0.02222,0.083281,0.02222,803.342828,0.170752,0.989822,2884.0,3.03125
ReFAM_sta1_j3_k7_const0,0.1134999990463256,resnet34,mnist,resnet34mnist,2,YES,NO,765.0,313425.0,765.0,0.011765,313425.0,0.108173,0.033194,0.108173,0.033194,947.971519,0.211886,0.936035,3060.0,1.0
ReFAM_sta1_j5_k2_const1,0.0983999967575073,resnet18,cifar,resnet18cifar,2,NO,YES,28.0,5136.0,64.0,0.000984,1824.0,8732910.204329,9704595654362292.0,8732910.204329,9704595654362292.0,76.941536,98898227.360252,0.894531,224.0,1120000000.0
ReFAM_sta3_j3_k1_const1,0.9864000082015992,vgg16,mnist,vgg16mnist,0,NO,YES,5.0,30.0,6.0,9.2e-05,19.0,935668.948875,111404797055597.94,935668.948875,111404797055597.94,7.416198,10596238.645741,0.78125,12.0,120000000.0
ReFAM_new2_sta4_j4_k2,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
mul8_194,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,NO,170.974609,20322.45834,177.856262,0.002735,17921.925384,78125.040497,3118896478047.3184,78125.040497,3118896478047.3184,222.609019,1767766.952966,0.981354,904.0,40000000.0
ReFAM_sta4_j3_k2_const1,0.6158000230789185,vgg16,cifar,vgg16cifar,2,NO,YES,13.25,97.4375,13.75,0.000211,83.9375,2183227.547692,606537228412415.8,2183227.547692,606537228412415.8,16.522712,24724556.840063,0.890625,28.0,280000000.0
mul8_047,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,148.25,34528.1875,187.408813,0.002882,21384.186631,0.052585,0.02064,0.052585,0.02064,237.710433,0.152988,0.978577,1025.0,1.03125
mul8_244,0.963699996471405,vgg16,mnist,vgg16mnist,0,NO,NO,37.423828,526841.363338,386.647461,0.005946,378745.6472,0.047977,0.014585,0.047977,0.014585,726.802522,0.129951,0.784927,2292.0,1.333333
ReFAM_sta4_j4_k6_const1,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,YES,191.25,150315.4375,351.979492,0.005413,63002.437079,79219971.120482,7.985990985192001e+17,79219971.120482,7.985990985192001e+17,432.310074,897148205.339421,0.992599,1544.0,10160000000.0
ReFAM_new2_sta4_j4_k1,0.100100003182888,resnet34,cifar,resnet34cifar,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
mul8_382,0.1028999984264373,resnet34,cifar,resnet34cifar,2,NO,NO,118.0,14609.375,129.566833,0.001993,11745.810658,0.034313,0.012751,0.034313,0.012751,168.918249,0.11802,0.963074,737.0,7.0
ReFAM_new2_sta4_j1_k5,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
mul8_460,0.0166999995708465,resnet34,cifar100,resnet34cifar100,2,NO,NO,15.996094,531.761703,19.203613,0.000295,418.857956,0.007055,0.00124,0.007055,0.00124,28.064866,0.03592,0.830811,121.0,1.0
mul8_284,0.1035000011324882,resnet18,cifar,resnet18cifar,2,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
ReFAM_new2_sta1_j1_k5,0.7049999833106995,vgg16,cifar,vgg16cifar,0,NO,NO,12.5,1396.75,23.085938,0.000355,1020.03949,0.008944,0.005124,0.008944,0.005124,39.408121,0.07214,0.566406,126.0,2.0
ReFAM_new_sta2_j3_k4,0.1138999983668327,resnet34,cifar100,resnet34cifar100,2,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_sta4_j3_k6_const1,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,125.96875,34247.124023,182.743042,0.00281,16720.230603,39609985.542982,1.9964977463116378e+17,39609985.542982,1.9964977463116378e+17,223.864356,448574102.66971,0.993378,644.0,5080000000.0
ReFAM_sta3_j7_k1_const1,0.2432000041007995,vgg16,mnist,vgg16mnist,2,NO,YES,6.625,12016.109375,86.632813,0.001332,4554.755798,14970703.195694,2.8519628045835844e+16,14970703.195694,2.8519628045835844e+16,109.818031,169539818.33186,0.770386,384.0,1920000000.0
ReFAM_new1_sta4_j1_k2,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
mul8_013,0.1010999977588653,resnet18,cifar,resnet18cifar,2,NO,NO,212.296875,128623.786865,221.842041,0.003412,124479.858838,0.038826,0.010981,0.038826,0.010981,416.765822,0.111754,0.875381,1424.0,2.0
ReFAM_sta1_j2_k7_const1,0.0979999974370002,vgg16,mnist,vgg16mnist,2,NO,YES,128.0,87380.5,271.743164,0.004179,29920.152785,39765930.410995,2.012249146750908e+17,39765930.410995,2.012249146750908e+17,322.124976,450340142.444002,0.99707,1018.0,5100000000.0
ReFAM_new2_sta2_j2_k2,0.0218000002205371,resnet34,cifar100,resnet34cifar100,2,YES,NO,10.25,80.9375,10.25,0.000158,80.9375,0.006051,0.002785,0.006051,0.002785,13.638182,0.053116,0.734375,28.0,2.0
ReFAM_sta2_j3_k7_const1,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,3.75,240610.9375,399.849854,0.006149,80745.094643,79531860.776786,8.048996587071302e+17,79531860.776786,8.048996587071302e+17,490.535422,900680284.888004,0.997101,1464.0,10200000000.0
ReFAM_sta1_j1_k5_const1,0.3607999980449676,vgg16,cifar,vgg16cifar,2,NO,YES,16.75,1437.1875,34.949219,0.000537,496.302109,4912261.986974,3070594718790489.0,4912261.986974,3070594718790489.0,41.445748,55630252.890141,0.992188,122.0,630000000.0
mul8_459,0.636900007724762,resnet18,cifar,resnet18cifar,2,YES,NO,6.484375,102.234131,6.484375,0.0001,102.234131,0.002408,0.000305,0.002408,0.000305,12.011713,0.01762,0.515625,48.0,1.0
mul8_043,0.0093000000342726,resnet34,cifar100,resnet34cifar100,2,NO,NO,95.25,38557.625,167.913055,0.002582,19435.39332,0.047037,0.016889,0.047037,0.016889,218.243413,0.138209,0.982803,1094.0,2.0
ReFAM_sta4_j3_k1_const0,0.6891000270843506,vgg16,cifar,vgg16cifar,0,YES,NO,5.75,21.9375,5.75,8.8e-05,21.9375,0.003206,0.000666,0.003206,0.000666,7.416198,0.026003,0.703125,16.0,1.0
ReFAM_new_sta2_j4_k3,0.5034000277519226,resnet34,mnist,resnet34mnist,2,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_sta1_j4_k3_const1,0.5370000004768372,vgg16,mnist,vgg16mnist,2,NO,YES,30.0,5572.0,67.375,0.001036,1932.609375,9356689.503548,1.1140479705286908e+16,9356689.503548,1.1140479705286908e+16,80.448741,105962386.457412,0.947266,240.0,1200000000.0
ReFAM_sta1_j8_k2_const1,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,224.0,275456.0,478.125,0.007353,97028.484375,69863281.691843,6.210941218713249e+17,69863281.691843,6.210941218713249e+17,570.641744,791185818.882012,0.913086,1792.0,8960000000.0
mul8_378,0.51910001039505,resnet18,cifar,resnet18cifar,2,NO,NO,9.476563,175.851013,9.558594,0.000147,174.289536,0.003345,0.00051,0.003345,0.00051,16.298965,0.022828,0.58667,64.0,1.0
mul8_249,0.1033999994397163,resnet34,mnist,resnet34mnist,2,NO,NO,40.4375,642355.183594,577.528961,0.008882,310450.673997,0.081696,0.02087,0.081696,0.02087,802.490109,0.165965,0.989777,2896.0,3.03125
mul8_145,0.0133999995887279,resnet34,cifar100,resnet34cifar100,2,NO,NO,39.140625,3437.792725,47.625732,0.000732,2701.570861,0.014945,0.004314,0.014945,0.004314,70.496675,0.067361,0.912964,269.0,1.5
mul8_218,0.1023000031709671,resnet18,cifar,resnet18cifar,2,NO,NO,22.625,2469.109375,26.618164,0.000409,2272.473342,0.010116,0.002637,0.010116,0.002637,54.598535,0.052338,0.636475,296.0,1.0
ReFAM_new_sta1_j2_k4,0.704800009727478,resnet18,cifar,resnet18cifar,2,NO,NO,6.4375,285.558594,8.320313,0.000128,257.7724,0.002043,0.000129,0.002043,0.000129,18.083141,0.011556,0.333984,90.0,0.414747
ReFAM_new2_sta1_j1_k1,0.9884999990463256,vgg16,mnist,vgg16mnist,0,YES,NO,1.25,3.4375,1.25,1.9e-05,3.4375,0.000841,0.000267,0.000841,0.000267,2.236068,0.016366,0.375,6.0,2.0
mul8_349,0.2967000007629394,vgg16,mnist,vgg16mnist,2,NO,NO,52.121094,12467.461899,89.157959,0.001371,7234.928662,0.026879,0.00929,0.026879,0.00929,123.22366,0.100063,0.967255,498.0,1.125
ReFAM_sta1_j1_k1_const0,0.9912999868392944,resnet34,mnist,resnet34mnist,0,YES,NO,1.25,2.1875,1.25,1.9e-05,2.1875,0.000768,0.000119,0.000768,0.000119,1.936492,0.01095,0.5,5.0,1.0
ReFAM_sta1_j4_k1_const0,0.2162999957799911,resnet34,mnist,resnet34mnist,2,YES,NO,18.0,260.0,18.0,0.000277,260.0,0.006673,0.001188,0.006673,0.001188,24.166092,0.035108,0.734375,72.0,1.0
ReFAM_new2_sta1_j3_k2,0.682200014591217,resnet34,mnist,resnet34mnist,2,NO,NO,5.25,314.4375,10.375,0.00016,234.359375,0.004532,0.001988,0.004532,0.001988,18.493242,0.044816,0.421875,56.0,2.0
ReFAM_new2_sta1_j3_k4,0.9873999953269958,vgg16,mnist,vgg16mnist,0,NO,NO,23.25,5553.4375,45.40625,0.000698,4032.272461,0.013758,0.008813,0.013758,0.008813,78.064076,0.094882,0.533203,248.0,2.0
mul8_084,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,57.643555,13767.542869,96.0755,0.001478,7859.820472,0.029549,0.009563,0.029549,0.009563,130.729959,0.102158,0.97229,766.0,2.0
mul8_208,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,71.558594,13275.078598,95.616516,0.00147,9253.192784,0.026718,0.009089,0.026718,0.009089,135.630789,0.099011,0.965546,633.0,5.0
ReFAM_new2_sta1_j7_k1,0.9886999726295472,vgg16,mnist,vgg16mnist,0,NO,NO,36.0,17648.0,72.0,0.001107,13760.0,0.013871,0.008698,0.013871,0.008698,137.637204,0.094288,0.320313,384.0,2.0
mul8_126,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,79.882813,8529.259705,92.142395,0.001417,6420.302478,0.02754,0.008538,0.02754,0.008538,122.108654,0.096417,0.959534,529.0,1.0
mul8_356,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,75.144531,41016.455673,167.220276,0.002572,18700.535585,0.049044,0.018126,0.049044,0.018126,216.016565,0.143288,0.984528,1092.0,2.0
mul8_208,0.4108000099658966,vgg16,mnist,vgg16mnist,2,NO,NO,71.558594,13275.078598,95.616516,0.00147,9253.192784,0.026718,0.009089,0.026718,0.009089,135.630789,0.099011,0.965546,633.0,5.0
ReFAM_new1_sta2_j7_k1,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,56.5,22439.75,101.1875,0.001556,15393.089844,29941406.382994,1.140785121837404e+17,29941406.382994,1.140785121837404e+17,160.099969,339079636.663719,0.470703,384.0,3840000000.0
mul8_336,0.0109000001102685,resnet34,cifar100,resnet34cifar100,2,NO,NO,48.677734,197301.837551,328.499634,0.005052,91759.349975,0.063263,0.019075,0.063263,0.019075,446.846013,0.151911,0.96843,1264.0,8.0
ReFAM_new2_sta4_j6_k2,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
mul8_200,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,443.210938,282009.603943,523.981873,0.008058,203888.536292,0.087767,0.025031,0.087767,0.025031,691.697578,0.180926,0.990601,3127.0,2.53125
ReFAM_sta3_j2_k1_const0,0.7034000158309937,vgg16,cifar,vgg16cifar,0,YES,NO,2.75,5.9375,2.75,4.2e-05,5.9375,0.001637,0.000298,0.001637,0.000298,3.674235,0.017342,0.65625,8.0,1.0
mul8_266,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,163.523438,53044.890076,190.649567,0.002932,43437.547424,14495.890861,144748365241.9262,14495.890861,144748365241.9262,282.462041,380734.154094,0.963425,1470.0,10000000.0
mul8_308,0.0099999997764825,resnet34,cifar100,resnet34cifar100,2,NO,NO,297.725586,73482.088271,313.510254,0.004821,63833.933489,0.063481,0.022762,0.063481,0.022762,402.644524,0.163682,0.981964,1677.0,1.666667
mul8_077,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,274.483398,67673.608611,291.288605,0.00448,58165.69338,0.06186,0.02317,0.06186,0.02317,378.172903,0.164308,0.981049,1960.0,1.023437
mul8_141,0.708299994468689,vgg16,cifar,vgg16cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_079,0.101000003516674,vgg16,cifar,vgg16cifar,2,NO,NO,57.553711,17489.587935,113.162354,0.00174,7996.299325,128326.448991,6476147068582.801,128326.448991,6476147068582.801,144.229046,2548060.977703,0.9758,593.0,70000000.0
ReFAM_new2_sta4_j1_k1,0.1022000014781951,resnet34,mnist,resnet34mnist,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
ReFAM_new1_sta3_j4_k5,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,216.90625,84983.678711,259.674805,0.003993,64600.995811,78596191.775109,7.860722480130477e+17,78596191.775109,7.860722480130477e+17,363.362078,890084046.242259,0.905914,1008.0,10080000000.0
mul8_380,0.8410000205039978,vgg16,mnist,vgg16mnist,2,NO,NO,71.308594,7490.478989,82.161804,0.001264,5824.832462,0.024931,0.007564,0.024931,0.007564,112.140067,0.090475,0.950836,545.0,1.0
ReFAM_new2_sta4_j2_k1,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
ReFAM_sta4_j4_k4_const0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,YES,NO,173.0,7849.0,173.0,0.002661,7849.0,0.059827,0.025342,0.059827,0.025342,194.365635,0.170061,0.978577,512.0,1.0
mul8_485,0.0099999997764825,resnet34,cifar100,resnet34cifar100,2,NO,NO,196.75,33823.75,202.981018,0.003122,31333.018805,0.041359,0.012184,0.041359,0.012184,269.32195,0.117874,0.975006,1276.0,1.0
mul8_023,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
ReFAM_sta4_j3_k1_const0,0.6881999969482422,resnet34,cifar,resnet34cifar,2,YES,NO,5.75,21.9375,5.75,8.8e-05,21.9375,0.003206,0.000666,0.003206,0.000666,7.416198,0.026003,0.703125,16.0,1.0
ReFAM_new1_sta4_j1_k8,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
mul8_347,0.0111999996006488,resnet34,cifar100,resnet34cifar100,2,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_353,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,321.722656,106033.700424,332.452362,0.005113,99014.594929,0.070462,0.024386,0.070462,0.024386,457.754484,0.171322,0.984726,2193.0,2.0
mul8_452,0.0076999999582767,resnet34,cifar100,resnet34cifar100,2,NO,NO,29.402344,487622.125229,373.746399,0.005748,348800.252337,0.051119,0.014577,0.051119,0.014577,698.918181,0.131113,0.883331,2440.0,1.0
mul8_100,0.1023999974131584,resnet34,cifar,resnet34cifar,2,NO,NO,202.869629,674543.506442,645.654053,0.009929,298830.436961,0.098407,0.029511,0.098407,0.029511,845.990303,0.197978,0.990387,3143.0,6.0625
ReFAM_sta3_j2_k4_const1,0.0939999967813491,resnet34,mnist,resnet34mnist,2,NO,YES,14.875,750.734375,25.638672,0.000394,314.658504,4834289.569424,2973889165844514.5,4834289.569424,2973889165844514.5,31.176915,54747233.002996,0.976563,82.0,620000000.0
ReFAM_new1_sta3_j3_k5,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,134.5,20877.75,146.060059,0.002246,17634.459284,39298095.869957,1.9651806200469328e+17,39298095.869957,1.9651806200469328e+17,197.403141,445042023.121129,0.945099,504.0,5040000000.0
ReFAM_sta3_j1_k8_const0,0.1000000014901161,vgg16,cifar,vgg16cifar,2,YES,NO,544.3125,62756.152344,544.3125,0.008371,62756.152344,0.129903,0.053899,0.129903,0.053899,599.192999,0.266034,0.987305,1414.0,1.0
ReFAM_sta4_j2_k4_const1,0.1030000001192092,resnet18,mnist,resnet18mnist,2,NO,YES,26.5,430.25,28.1875,0.000433,337.964844,4834289.570219,2973889165834864.0,4834289.570219,2973889165834864.0,33.652637,54747233.002996,0.976563,62.0,620000000.0
mul8_451,0.0957999974489212,resnet18,cifar,resnet18cifar,2,NO,NO,56.273438,638945.210388,580.742004,0.008931,304850.634489,0.083904,0.022435,0.083904,0.022435,801.318857,0.171683,0.990662,2886.0,3.0
mul8_389,0.7786999940872192,vgg16,mnist,vgg16mnist,2,NO,NO,150.130859,76784.918423,232.595428,0.003577,45223.560016,0.05384,0.020801,0.05384,0.020801,315.15741,0.153947,0.982162,1648.0,1.515625
mul8_164,0.098700001835823,resnet18,cifar,resnet18cifar,2,NO,NO,40.8125,642256.527344,577.572601,0.008882,310332.077706,0.081692,0.020933,0.081692,0.020933,802.447623,0.166154,0.989731,2896.0,3.03125
ReFAM_new2_sta2_j1_k8,0.0952999964356422,resnet34,cifar,resnet34cifar,2,NO,NO,129.75,92632.9375,230.113037,0.003539,56515.990152,0.078359,0.070788,0.078359,0.070788,330.859487,0.277358,0.917114,1022.0,2.0
ReFAM_new_sta1_j5_k1,0.9767000079154968,resnet34,mnist,resnet34mnist,0,NO,NO,4.25,209.9375,6.5,0.0001,185.75,0.001416,7.2e-05,0.001416,7.2e-05,15.099669,0.008616,0.226563,64.0,0.326531
mul8_293,0.1018999963998794,resnet18,cifar,resnet18cifar,2,NO,NO,194.085938,671453.527771,638.600952,0.009821,301311.702821,0.096534,0.026192,0.096534,0.026192,842.094341,0.188442,0.990723,3143.0,5.277778
ReFAM_new2_sta3_j5_k3,0.1052000001072883,resnet34,cifar,resnet34cifar,2,NO,NO,119.0,24705.0,132.148438,0.002032,21402.790466,0.071903,0.07291,0.071903,0.07291,197.144617,0.279429,0.682831,480.0,2.0
mul8_476,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,92.9375,12612.183594,104.917175,0.001613,10241.948829,0.030078,0.010896,0.030078,0.010896,145.772297,0.108632,0.962906,594.0,5.0
mul8_012,0.7002999782562256,resnet34,cifar100,resnet34cifar100,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
