mul_name,retrained_acc,net,dataset,concat
ReFAM_sta2_j6_k4_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j3_k1_const0,0.7508999705314636,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j5_k3_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j3_k2_const1,0.7601000070571899,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j1_k4_const0,0.7450000047683716,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j1_k7_const1,0.10109999775886536,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j7_k3_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j2_k8_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j3_k7_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j6_k2_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j5_k5_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j5_k1_const1,0.7585999965667725,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j3_k7_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j3_k6_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j5_k5_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j7_k3_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j3_k5_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j1_k3_const0,0.7433000206947327,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j2_k7_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j2_k3_const0,0.7458999752998352,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j3_k3_const1,0.7487000226974487,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j6_k4_const1,0.09969999641180038,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j3_k2_const1,0.767300009727478,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j1_k2_const1,0.766700029373169,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j5_k4_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j2_k8_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j2_k6_const0,0.7116000056266785,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j1_k2_const0,0.7570000290870667,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j2_k5_const1,0.3393999934196472,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j6_k3_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j5_k3_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j4_k6_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j1_k3_const1,0.7569000124931335,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j4_k5_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j5_k5_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j3_k5_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j1_k5_const1,0.7562000155448914,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j5_k3_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j2_k6_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j6_k2_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j4_k6_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j1_k7_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j2_k5_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j1_k3_const0,0.7549999952316284,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j1_k2_const1,0.7620999813079834,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j1_k9_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta3_j8_k1_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j5_k1_const1,0.7574999928474426,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j3_k5_const0,0.7246999740600586,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j6_k1_const1,0.6765000224113464,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j8_k1_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j4_k4_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j3_k1_const0,0.7631000280380249,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j3_k2_const1,0.7445999979972839,vgg16,cifar10,vgg16cifar10
ReFAM_sta4_j5_k1_const0,0.7508000135421753,vgg16,cifar10,vgg16cifar10
ReFAM_sta1_j7_k2_const1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_sta2_j6_k2_const0,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k4,0.7576000094413757,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j7_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k4,0.7666000127792358,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k7,0.7336000204086304,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k7,0.10019999742507935,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k2,0.7473000288009644,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k7,0.5777999758720398,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k6,0.7843999862670898,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j3_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j5_k2,0.7519000172615051,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j5_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k5,0.761900007724762,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j3_k3,0.7601000070571899,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j4_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j7_k2,0.15929999947547913,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j5_k2,0.7585999965667725,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k6,0.7627000212669373,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j5_k3,0.635699987411499,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j4_k1,0.7540000081062317,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j3_k1,0.7555000185966492,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j3_k5,0.7466999888420105,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j4_k1,0.7659000158309937,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k1,0.7562999725341797,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k3,0.7591999769210815,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k1,0.7598999738693237,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j3_k1,0.7666000127792358,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k3,0.7592999935150146,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k2,0.765500009059906,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j4_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j5_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k5,0.7651000022888184,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j3_k2,0.7663999795913696,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j5_k1,0.7572000026702881,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k3,0.7615000009536743,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k7,0.7458999752998352,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j4_k3,0.76419997215271,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j6_k2,0.7695000171661377,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k7,0.7548999786376953,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j7_k1,0.7609000205993652,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j5_k4,0.10530000180006027,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k8,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j6_k3,0.21549999713897705,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j6_k1,0.7570000290870667,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j6_k1,0.7559000253677368,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j4_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k6,0.605400025844574,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j3_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k5,0.760699987411499,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k3,0.7523000240325928,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j6_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j5_k4,0.641700029373169,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j3_k4,0.7634999752044678,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j4_k4,0.7121000289916992,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j4_k5,0.7353000044822693,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j6_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k1,0.7662000060081482,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j4_k5,0.10100000351667404,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j5_k3,0.7688000202178955,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j4_k2,0.7576000094413757,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j5_k1,0.7685999870300293,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j7_k2,0.6811000108718872,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j3_k2,0.7721999883651733,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j5_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j6_k3,0.7311000227928162,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j3_k1,0.7577999830245972,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j3_k6,0.6960999965667725,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j2_k2,0.7728999853134155,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j6_k1,0.76419997215271,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j4_k3,0.7775999903678894,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j5_k2,0.7547000050544739,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j3_k4,0.748199999332428,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j6_k2,0.6233000159263611,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j3_k2,0.7705000042915344,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j3_k4,0.765999972820282,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k2,0.7591000199317932,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j5_k4,0.6991999745368958,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k4,0.7626000046730042,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j3_k6,0.7347000241279602,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k6,0.7573000192642212,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k5,0.7577000260353088,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k8,0.676800012588501,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j4_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k8,0.10029999911785126,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j3_k5,0.6504999995231628,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j3_k3,0.761900007724762,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j4_k1,0.7724000215530396,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j4_k4,0.7577000260353088,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k5,0.758400022983551,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k4,0.7656999826431274,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j4_k3,0.7454000115394592,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k2,0.7608000040054321,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j6_k2,0.6557000279426575,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k1,0.7684999704360962,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k8,0.7019000053405762,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j3_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j5_k3,0.5561000108718872,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k4,0.7760000228881836,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j7_k2,0.7322999835014343,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j4_k2,0.776199996471405,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j3_k5,0.7253999710083008,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j1_k3,0.7612000107765198,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k3,0.754800021648407,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k5,0.767300009727478,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j3_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j4_k4,0.6547999978065491,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j7_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j3_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j3_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j6_k3,0.6442000269889832,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j5_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j4_k5,0.6978999972343445,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j4_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j1_k1,0.7638000249862671,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j7_k1,0.7057999968528748,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k4,0.765500009059906,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k1,0.767799973487854,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j1_k6,0.7519000172615051,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k2,0.758899986743927,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j3_k3,0.765999972820282,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j2_k6,0.7275999784469604,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta2_j7_k1,0.5016999840736389,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta1_j2_k7,0.6865000128746033,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j6_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j5_k1,0.7635999917984009,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j3_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j2_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta3_j4_k2,0.7594000101089478,vgg16,cifar10,vgg16cifar10
ReFAM_new2_sta4_j1_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_338,0.36000001430511475,vgg16,cifar10,vgg16cifar10
mul8_400,0.7832000255584717,vgg16,cifar10,vgg16cifar10
mul8_004,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_224,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_058,0.2976999878883362,vgg16,cifar10,vgg16cifar10
mul8_492,0.27239999175071716,vgg16,cifar10,vgg16cifar10
mul8_122,0.2655999958515167,vgg16,cifar10,vgg16cifar10
mul8_498,0.6651999950408936,vgg16,cifar10,vgg16cifar10
mul8_184,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_422,0.77920001745224,vgg16,cifar10,vgg16cifar10
mul8_430,0.2362000048160553,vgg16,cifar10,vgg16cifar10
mul8_150,0.41179999709129333,vgg16,cifar10,vgg16cifar10
mul8_288,0.7396000027656555,vgg16,cifar10,vgg16cifar10
mul8_050,0.7860000133514404,vgg16,cifar10,vgg16cifar10
mul8_304,0.2989000082015991,vgg16,cifar10,vgg16cifar10
mul8_240,0.7860000133514404,vgg16,cifar10,vgg16cifar10
mul8_243,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_057,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_494,0.337799996137619,vgg16,cifar10,vgg16cifar10
mul8_275,0.3124000132083893,vgg16,cifar10,vgg16cifar10
mul8_085,0.27070000767707825,vgg16,cifar10,vgg16cifar10
mul8_178,0.2630999982357025,vgg16,cifar10,vgg16cifar10
mul8_440,0.36010000109672546,vgg16,cifar10,vgg16cifar10
mul8_454,0.21660000085830688,vgg16,cifar10,vgg16cifar10
mul8_238,0.23330000042915344,vgg16,cifar10,vgg16cifar10
mul8_463,0.7713000178337097,vgg16,cifar10,vgg16cifar10
mul8_302,0.7642999887466431,vgg16,cifar10,vgg16cifar10
mul8_489,0.30079999566078186,vgg16,cifar10,vgg16cifar10
mul8_021,0.7864000201225281,vgg16,cifar10,vgg16cifar10
mul8_211,0.23340000212192535,vgg16,cifar10,vgg16cifar10
mul8_449,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_003,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_136,0.6420000195503235,vgg16,cifar10,vgg16cifar10
mul8_160,0.7892000079154968,vgg16,cifar10,vgg16cifar10
mul8_477,0.31520000100135803,vgg16,cifar10,vgg16cifar10
mul8_110,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_087,0.7871000170707703,vgg16,cifar10,vgg16cifar10
mul8_022,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_002,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_242,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_141,0.7875000238418579,vgg16,cifar10,vgg16cifar10
mul8_133,0.45190000534057617,vgg16,cifar10,vgg16cifar10
mul8_419,0.3450999855995178,vgg16,cifar10,vgg16cifar10
mul8_314,0.7926999926567078,vgg16,cifar10,vgg16cifar10
mul8_031,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_113,0.24860000610351562,vgg16,cifar10,vgg16cifar10
mul8_158,0.24889999628067017,vgg16,cifar10,vgg16cifar10
mul8_011,0.21889999508857727,vgg16,cifar10,vgg16cifar10
mul8_038,0.3416999876499176,vgg16,cifar10,vgg16cifar10
mul8_285,0.7656000256538391,vgg16,cifar10,vgg16cifar10
mul8_350,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_408,0.2281000018119812,vgg16,cifar10,vgg16cifar10
mul8_395,0.25220000743865967,vgg16,cifar10,vgg16cifar10
mul8_379,0.20440000295639038,vgg16,cifar10,vgg16cifar10
mul8_103,0.631600022315979,vgg16,cifar10,vgg16cifar10
mul8_018,0.25440001487731934,vgg16,cifar10,vgg16cifar10
mul8_008,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_401,0.3352999985218048,vgg16,cifar10,vgg16cifar10
mul8_448,0.2847000062465668,vgg16,cifar10,vgg16cifar10
mul8_415,0.23999999463558197,vgg16,cifar10,vgg16cifar10
mul8_332,0.2913999855518341,vgg16,cifar10,vgg16cifar10
mul8_221,0.2696000039577484,vgg16,cifar10,vgg16cifar10
mul8_081,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_386,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_363,0.37529999017715454,vgg16,cifar10,vgg16cifar10
mul8_289,0.7871999740600586,vgg16,cifar10,vgg16cifar10
mul8_140,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_344,0.7896999716758728,vgg16,cifar10,vgg16cifar10
mul8_172,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_346,0.7759000062942505,vgg16,cifar10,vgg16cifar10
mul8_036,0.26030001044273376,vgg16,cifar10,vgg16cifar10
mul8_362,0.7785999774932861,vgg16,cifar10,vgg16cifar10
mul8_396,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_233,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_442,0.7839000225067139,vgg16,cifar10,vgg16cifar10
mul8_061,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_139,0.2782999873161316,vgg16,cifar10,vgg16cifar10
mul8_445,0.24860000610351562,vgg16,cifar10,vgg16cifar10
mul8_324,0.3084000051021576,vgg16,cifar10,vgg16cifar10
mul8_193,0.6816999912261963,vgg16,cifar10,vgg16cifar10
mul8_109,0.7799999713897705,vgg16,cifar10,vgg16cifar10
mul8_168,0.7864999771118164,vgg16,cifar10,vgg16cifar10
mul8_161,0.2264000028371811,vgg16,cifar10,vgg16cifar10
mul8_488,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_490,0.2565999925136566,vgg16,cifar10,vgg16cifar10
mul8_099,0.2639000117778778,vgg16,cifar10,vgg16cifar10
mul8_397,0.2538999915122986,vgg16,cifar10,vgg16cifar10
mul8_464,0.26809999346733093,vgg16,cifar10,vgg16cifar10
mul8_049,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_212,0.5227000117301941,vgg16,cifar10,vgg16cifar10
mul8_095,0.2345000058412552,vgg16,cifar10,vgg16cifar10
mul8_063,0.2662000060081482,vgg16,cifar10,vgg16cifar10
mul8_467,0.6358000040054321,vgg16,cifar10,vgg16cifar10
mul8_287,0.2312999963760376,vgg16,cifar10,vgg16cifar10
mul8_092,0.7797999978065491,vgg16,cifar10,vgg16cifar10
mul8_377,0.24979999661445618,vgg16,cifar10,vgg16cifar10
mul8_307,0.7871999740600586,vgg16,cifar10,vgg16cifar10
mul8_375,0.7717999815940857,vgg16,cifar10,vgg16cifar10
mul8_300,0.7724000215530396,vgg16,cifar10,vgg16cifar10
mul8_435,0.27090001106262207,vgg16,cifar10,vgg16cifar10
mul8_210,0.3167000114917755,vgg16,cifar10,vgg16cifar10
mul8_368,0.7847999930381775,vgg16,cifar10,vgg16cifar10
mul8_414,0.7935000061988831,vgg16,cifar10,vgg16cifar10
mul8_276,0.7813000082969666,vgg16,cifar10,vgg16cifar10
mul8_429,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_495,0.2623000144958496,vgg16,cifar10,vgg16cifar10
mul8_301,0.26190000772476196,vgg16,cifar10,vgg16cifar10
mul8_017,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_333,0.31850001215934753,vgg16,cifar10,vgg16cifar10
mul8_202,0.49810001254081726,vgg16,cifar10,vgg16cifar10
mul8_466,0.3370000123977661,vgg16,cifar10,vgg16cifar10
mul8_107,0.26910001039505005,vgg16,cifar10,vgg16cifar10
mul8_407,0.7867000102996826,vgg16,cifar10,vgg16cifar10
mul8_106,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_491,0.3402999937534332,vgg16,cifar10,vgg16cifar10
mul8_388,0.47440001368522644,vgg16,cifar10,vgg16cifar10
mul8_216,0.34790000319480896,vgg16,cifar10,vgg16cifar10
mul8_366,0.24480000138282776,vgg16,cifar10,vgg16cifar10
mul8_116,0.7824000120162964,vgg16,cifar10,vgg16cifar10
mul8_258,0.26179999113082886,vgg16,cifar10,vgg16cifar10
mul8_187,0.25519999861717224,vgg16,cifar10,vgg16cifar10
mul8_322,0.7800999879837036,vgg16,cifar10,vgg16cifar10
mul8_096,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_474,0.7663999795913696,vgg16,cifar10,vgg16cifar10
mul8_297,0.2653000056743622,vgg16,cifar10,vgg16cifar10
mul8_138,0.24899999797344208,vgg16,cifar10,vgg16cifar10
mul8_452,0.399399995803833,vgg16,cifar10,vgg16cifar10
mul8_399,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_382,0.3240000009536743,vgg16,cifar10,vgg16cifar10
mul8_130,0.7795000076293945,vgg16,cifar10,vgg16cifar10
mul8_101,0.3547999858856201,vgg16,cifar10,vgg16cifar10
mul8_420,0.24580000340938568,vgg16,cifar10,vgg16cifar10
mul8_115,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_134,0.45739999413490295,vgg16,cifar10,vgg16cifar10
mul8_264,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_462,0.3181999921798706,vgg16,cifar10,vgg16cifar10
mul8_478,0.262800008058548,vgg16,cifar10,vgg16cifar10
mul8_387,0.23659999668598175,vgg16,cifar10,vgg16cifar10
mul8_355,0.10000000149011612,vgg16,cifar10,vgg16cifar10
